sample	chr	startpos	endpos	nMajor	nMinor
TumorSample-A	19	14719756	14725789	2	1
TumorSample-A	19	14726397	14802560	3	0
TumorSample-A	19	14816589	14895675	1	1
TumorSample-A	19	14897041	14982745	3	0
TumorSample-A	19	14987487	15020401	1	1
TumorSample-A	19	15023504	15344593	2	0
TumorSample-A	19	15382037	15569662	2	1
TumorSample-A	19	15569712	15638017	3	0
TumorSample-A	19	15639077	16084227	1	1
TumorSample-A	19	16089568	16745204	2	0
TumorSample-A	19	16745375	17008968	1	1
TumorSample-A	19	17009699	17347245	2	0
TumorSample-A	19	17348379	17541587	1	1
TumorSample-A	19	17542617	17920360	2	0
TumorSample-A	19	17924720	18678782	1	1
TumorSample-A	19	18680958	18723314	2	1
TumorSample-A	19	18723704	20161341	2	0
TumorSample-A	19	20162747	20621374	1	1
TumorSample-A	19	20621463	21598210	3	0
TumorSample-A	19	21598740	21849020	1	1
TumorSample-A	19	21853365	23385626	3	0
TumorSample-A	19	23385855	23840001	1	1
TumorSample-A	19	23842085	27608745	3	0
TumorSample-A	19	27609547	27612810	2	1
TumorSample-A	19	27614905	28008478	3	0
TumorSample-A	19	28009821	28137046	1	1
TumorSample-A	19	28140077	28228974	3	0
TumorSample-A	19	28229176	28482919	2	1
TumorSample-A	19	28483196	28491813	3	0
TumorSample-A	19	28492335	28522422	2	1
TumorSample-A	19	28522786	28666730	3	0
TumorSample-A	19	28670163	28878981	1	1
TumorSample-A	19	28879185	29262442	3	0
TumorSample-A	19	29264774	29380813	1	1
TumorSample-A	19	29381893	29711565	3	0
TumorSample-A	19	29712965	29759672	1	1
TumorSample-A	19	29760610	30469152	2	0
TumorSample-A	19	30471858	30578732	1	1
TumorSample-A	19	30579559	30672277	2	0
TumorSample-A	19	30673143	30830399	1	1
TumorSample-A	19	30830658	32176303	3	0
TumorSample-A	19	32176610	32336485	2	1
TumorSample-A	19	32336495	32537034	1	1
TumorSample-A	19	32537108	32694839	3	0
TumorSample-A	19	32695303	32772323	1	1
TumorSample-A	19	32773442	33013271	3	0
TumorSample-A	19	33013353	33043972	2	1
TumorSample-A	19	33044023	33123949	3	0
TumorSample-A	19	33124216	33245902	1	1
TumorSample-A	19	33245977	33853283	2	0
TumorSample-A	19	33853536	34020885	2	1
TumorSample-A	19	34029172	34067275	2	0
TumorSample-A	19	34067306	34786034	1	1
TumorSample-A	19	34786038	34953723	3	0
TumorSample-A	19	34954399	35081024	1	1
TumorSample-A	19	35083457	35576552	2	1
TumorSample-A	19	35577842	36157629	2	0
TumorSample-A	19	36158173	36166113	2	1
TumorSample-A	19	36167692	39552612	2	0
TumorSample-A	19	39555446	40422355	1	1
TumorSample-A	19	40423646	40832278	2	0
TumorSample-A	19	40832297	41058844	1	1
TumorSample-A	19	41060181	41748673	2	0
TumorSample-A	19	41748975	41863549	2	1
TumorSample-A	19	41864559	42971628	1	1
TumorSample-A	19	42973991	43196082	2	0
TumorSample-A	19	43196187	43287501	1	1
TumorSample-A	19	43287548	43298799	2	1
TumorSample-A	19	43300444	43789867	3	0
TumorSample-A	19	43789903	44125725	1	1
TumorSample-A	19	44127066	44137900	2	1
TumorSample-A	19	44138028	45081127	2	0
TumorSample-A	19	45081909	45454281	1	1
TumorSample-A	19	45459541	45581383	2	0
TumorSample-A	19	45589953	45687957	1	1
TumorSample-A	19	45689145	47640427	2	0
TumorSample-A	19	47641980	47962096	1	1
TumorSample-A	19	47965513	48152295	2	0
TumorSample-A	19	48152502	48174463	2	1
TumorSample-A	19	48174891	48258362	2	0
TumorSample-A	19	48258685	48259668	2	1
TumorSample-A	19	48260299	48263696	3	0
TumorSample-A	19	48264769	48572084	1	1
TumorSample-A	19	48572197	49445355	2	0
TumorSample-A	19	49448375	49853932	2	1
TumorSample-A	19	49866809	49874578	3	0
TumorSample-A	19	49874886	50378069	1	1
TumorSample-A	19	50379362	50676640	3	0
TumorSample-A	19	50676801	50845834	1	1
TumorSample-A	19	50846032	51185059	2	0
TumorSample-A	19	51192221	51237584	1	1
TumorSample-A	19	51238344	51596434	3	0
TumorSample-A	19	51596468	51600546	2	1
TumorSample-A	19	51602985	51739745	2	0
TumorSample-A	19	51740890	52131703	1	1
TumorSample-A	19	52132570	52257962	2	1
TumorSample-A	19	52257991	52484444	3	0
TumorSample-A	19	52485794	52616031	1	1
TumorSample-A	19	52616512	52669290	3	0
TumorSample-A	19	52669292	52880932	2	1
TumorSample-A	19	52891609	52932076	3	0
TumorSample-A	19	52934447	52987256	2	1
TumorSample-A	19	52988201	53346346	3	0
TumorSample-A	19	53346945	53519489	2	1
TumorSample-A	19	53520319	53595508	2	0
TumorSample-A	19	53598091	53663431	2	1
TumorSample-A	19	53664016	53722362	2	0
TumorSample-A	19	53722551	53829057	2	1
TumorSample-A	19	53829308	55499230	1	1
TumorSample-A	19	55499724	55552941	3	0
TumorSample-A	19	55553095	55819883	2	1
TumorSample-A	19	55820539	55900252	3	0
TumorSample-A	19	55900391	56038144	1	1
TumorSample-A	19	56038166	56076340	3	0
TumorSample-A	19	56078324	56272036	1	1
TumorSample-A	19	56272792	56283769	3	0
TumorSample-A	19	56286510	56389117	2	1
TumorSample-A	19	56390251	56665452	1	1
TumorSample-A	19	56665679	56718816	3	0
TumorSample-A	19	56719634	56923375	2	1
TumorSample-A	19	56924343	57069844	2	0
TumorSample-A	19	57070632	57114166	2	1
TumorSample-A	19	57114980	58365693	2	0
TumorSample-A	19	58370819	58533199	2	1
TumorSample-A	20	68303	99430	2	0
TumorSample-A	20	101498	116753	1	1
TumorSample-A	20	121540	144480	2	1
TumorSample-A	20	145888	146282	1	1
TumorSample-A	20	146289	149223	2	1
TumorSample-A	20	150721	173973	2	0
TumorSample-A	20	175269	176011	3	0
TumorSample-A	20	176516	284222	2	0
TumorSample-A	20	284597	301778	3	0
TumorSample-A	20	302891	403697	2	0
TumorSample-A	20	403859	468269	3	0
TumorSample-A	20	469249	563773	1	1
TumorSample-A	20	564270	580481	2	1
TumorSample-A	20	580899	766379	2	0
TumorSample-A	20	766512	771488	3	0
TumorSample-A	20	771989	802331	2	1
TumorSample-A	20	802739	804381	1	1
TumorSample-A	20	804444	808973	2	1
TumorSample-A	20	809449	874696	1	1
TumorSample-A	20	875920	882628	2	0
TumorSample-A	20	882865	890514	3	0
TumorSample-A	20	890593	922254	2	0
TumorSample-A	20	922624	942945	3	0
TumorSample-A	20	943516	953115	2	0
TumorSample-A	20	953360	1002992	3	0
TumorSample-A	20	1003314	1034755	2	0
TumorSample-A	20	1036335	1046518	3	0
TumorSample-A	20	1047703	1317583	2	0
TumorSample-A	20	1317613	1403165	2	1
TumorSample-A	20	1403177	1404023	1	1
TumorSample-A	20	1404125	1511424	3	0
TumorSample-A	20	1511944	1645422	2	0
TumorSample-A	20	1645423	1747147	3	0
TumorSample-A	20	1747214	1852009	2	0
TumorSample-A	20	1852209	1869986	3	0
TumorSample-A	20	1870344	1977499	2	0
TumorSample-A	20	1977782	1986301	3	0
TumorSample-A	20	1986509	1993362	2	0
TumorSample-A	20	1993592	2075712	3	0
TumorSample-A	20	2076055	2177480	2	0
TumorSample-A	20	2177776	2183941	3	0
TumorSample-A	20	2184680	2191762	2	0
TumorSample-A	20	2191900	2247802	1	1
TumorSample-A	20	2247914	2359982	3	0
TumorSample-A	20	2360020	2365554	2	1
TumorSample-A	20	2365654	2366841	2	0
TumorSample-A	20	2367096	2651682	1	1
TumorSample-A	20	2653521	3252445	2	0
TumorSample-A	20	3252496	3374581	1	1
TumorSample-A	20	3374920	3668203	2	0
TumorSample-A	20	3668514	3798029	1	1
TumorSample-A	20	3798044	3955745	2	0
TumorSample-A	20	3957928	4065747	1	1
TumorSample-A	20	4066071	4206868	2	0
TumorSample-A	20	4207249	4315267	2	1
TumorSample-A	20	4316922	4405229	2	0
TumorSample-A	20	4405326	4420243	1	1
TumorSample-A	20	4420246	4615746	2	0
TumorSample-A	20	4618556	4726466	1	1
TumorSample-A	20	4726742	5254458	2	0
TumorSample-A	20	5255134	5378811	1	1
TumorSample-A	20	5388507	5426716	3	0
TumorSample-A	20	5427947	5545340	1	1
TumorSample-A	20	5545386	5589176	2	1
TumorSample-A	20	5589498	5650642	3	0
TumorSample-A	20	5651956	5689113	2	1
TumorSample-A	20	5689123	5901916	2	0
TumorSample-A	20	5902766	5930335	1	1
TumorSample-A	20	5930799	6692673	2	0
TumorSample-A	20	6692895	6845415	1	1
TumorSample-A	20	6845911	6920364	3	0
TumorSample-A	20	6920916	6972143	1	1
TumorSample-A	20	6973820	7033456	3	0
TumorSample-A	20	7033798	7395324	1	1
TumorSample-A	20	7396443	7449992	2	1
TumorSample-A	20	7450468	7475211	3	0
TumorSample-A	20	7475952	7487197	1	1
TumorSample-A	20	7487208	7494134	2	1
TumorSample-A	20	7494270	8293628	3	0
TumorSample-A	20	8296322	8333034	2	1
TumorSample-A	20	8333306	8374441	2	0
TumorSample-A	20	8374790	8768288	1	1
TumorSample-A	20	8768513	8781785	2	1
TumorSample-A	20	8781840	8795234	3	0
TumorSample-A	20	8795463	8809159	2	1
TumorSample-A	20	8809370	9031301	1	1
TumorSample-A	20	9031351	9053067	3	0
TumorSample-A	20	9053121	9153493	1	1
TumorSample-A	20	9153822	9693348	2	0
TumorSample-A	20	9694173	9892180	1	1
TumorSample-A	20	9892857	9981544	2	1
TumorSample-A	20	9981797	10353442	2	0
TumorSample-A	20	10353830	10429886	1	1
TumorSample-A	20	10430320	11278502	2	0
TumorSample-A	20	11278971	11371530	1	1
TumorSample-A	20	11371616	11402750	2	1
TumorSample-A	20	11404257	11468104	1	1
TumorSample-A	20	11468195	11579462	3	0
TumorSample-A	20	11581153	11665910	2	1
TumorSample-A	20	11666579	11992539	3	0
TumorSample-A	20	11997215	12512892	1	1
TumorSample-A	20	12512983	12529903	2	1
TumorSample-A	20	12530015	12703059	3	0
TumorSample-A	20	12703138	12783427	2	1
TumorSample-A	20	12784407	13205019	2	0
TumorSample-A	20	13205701	13302900	2	1
TumorSample-A	20	13302938	13706577	2	0
TumorSample-A	20	13708195	14471173	1	1
TumorSample-A	20	14479784	14879726	2	0
TumorSample-A	20	14882326	14948299	2	1
TumorSample-A	20	14948571	15173692	2	0
TumorSample-A	20	15174060	15256406	2	1
TumorSample-A	20	15257201	15314273	2	0
TumorSample-A	20	15315151	15467918	1	1
TumorSample-A	20	15469634	15611732	3	0
TumorSample-A	20	15613309	15622659	2	0
TumorSample-A	20	15623835	15730220	3	0
TumorSample-A	20	15733084	15802701	2	1
TumorSample-A	20	15806121	15813981	1	1
TumorSample-A	20	15814418	16237415	3	0
TumorSample-A	20	16237550	16322219	1	1
TumorSample-A	20	16328971	16394005	2	1
TumorSample-A	20	16394563	16419202	2	0
TumorSample-A	20	16420027	16486881	2	1
TumorSample-A	20	16487641	16872015	2	0
TumorSample-A	20	16872321	16975993	2	1
TumorSample-A	20	16976964	17049453	2	0
TumorSample-A	20	17051536	17148516	2	1
TumorSample-A	20	17148696	17221749	3	0
TumorSample-A	20	17221919	17449018	1	1
TumorSample-A	20	17450452	17749926	2	0
TumorSample-A	20	17749927	17904731	1	1
TumorSample-A	20	17906057	18078007	2	0
TumorSample-A	20	18078093	18399568	2	1
TumorSample-A	20	18399692	18779180	1	1
TumorSample-A	20	18786108	19029270	3	0
TumorSample-A	20	19033798	19527380	1	1
TumorSample-A	20	19532042	19965412	2	0
TumorSample-A	20	19965537	19973957	2	1
TumorSample-A	20	19976547	19979540	2	0
TumorSample-A	20	19979551	20387655	1	1
TumorSample-A	20	20388281	20774316	2	0
TumorSample-A	20	20775080	20857822	2	1
TumorSample-A	20	20861613	20995512	2	0
TumorSample-A	20	20996114	21540429	1	1
TumorSample-A	20	21545162	22008192	3	0
TumorSample-A	20	22009252	22278146	1	1
TumorSample-A	20	22278332	22307750	2	0
TumorSample-A	20	22308330	22369552	1	1
TumorSample-A	20	22371285	22744518	3	0
TumorSample-A	20	22744796	22820269	2	1
TumorSample-A	20	22821060	23087162	3	0
TumorSample-A	20	23096277	23275456	1	1
TumorSample-A	20	23276233	23446011	2	0
TumorSample-A	20	23446335	23548025	1	1
TumorSample-A	20	23548641	23588549	2	0
TumorSample-A	20	23588755	23761440	1	1
TumorSample-A	20	23763021	23818371	3	0
TumorSample-A	20	23818609	23866826	1	1
TumorSample-A	20	23867069	24080550	3	0
TumorSample-A	20	24080709	24302690	1	1
TumorSample-A	20	24302825	24725313	2	0
TumorSample-A	20	24726432	25117419	1	1
TumorSample-A	20	25117856	25979789	2	0
TumorSample-A	20	25980313	30319967	2	1
TumorSample-A	20	30322113	30642802	2	0
TumorSample-A	20	30643375	31380565	1	1
TumorSample-A	20	31381060	32647980	2	0
TumorSample-A	20	32653587	32837263	1	1
TumorSample-A	20	32837415	33055705	2	0
TumorSample-A	20	33056395	33405815	1	1
TumorSample-A	20	33411689	33716405	3	0
TumorSample-A	20	33725673	33767853	2	1
TumorSample-A	20	33769584	35270969	2	0
TumorSample-A	20	35280121	35408169	1	1
TumorSample-A	20	35408630	35655095	2	1
TumorSample-A	20	35656907	36957019	2	0
TumorSample-A	20	36957537	36963893	2	1
TumorSample-A	20	36965608	37185948	1	1
TumorSample-A	20	37188208	37277898	2	1
TumorSample-A	20	37280891	37959779	2	0
TumorSample-A	20	37961276	38175290	1	1
TumorSample-A	20	38175329	38202112	2	1
TumorSample-A	20	38204124	38305977	2	0
TumorSample-A	20	38306387	38868719	1	1
TumorSample-A	20	38872864	40222519	3	0
TumorSample-A	20	40222550	40949990	1	1
TumorSample-A	20	40953883	41815000	2	0
TumorSample-A	20	41818780	41992293	2	1
TumorSample-A	20	41994415	42173607	3	0
TumorSample-A	20	42173957	42183938	2	1
TumorSample-A	20	42183991	42188498	2	0
TumorSample-A	20	42189208	42199632	2	1
TumorSample-A	20	42201159	42552833	3	0
TumorSample-A	20	42552990	42562220	2	1
TumorSample-A	20	42562392	42787681	3	0
TumorSample-A	20	42788818	42814852	2	1
TumorSample-A	20	42815106	42875657	2	0
TumorSample-A	20	42878246	43336074	1	1
TumorSample-A	20	43336448	43386995	2	0
TumorSample-A	20	43387625	43400612	2	1
TumorSample-A	20	43400909	43834830	2	0
TumorSample-A	20	43834942	44083019	1	1
TumorSample-A	20	44083393	44147203	2	0
TumorSample-A	20	44147214	44497180	1	1
TumorSample-A	20	44512435	44634186	3	0
TumorSample-A	20	44634395	44672294	2	1
TumorSample-A	20	44672397	44802327	1	1
TumorSample-A	20	44804430	46069700	2	0
TumorSample-A	20	46071527	46206285	2	1
TumorSample-A	20	46206405	46264273	1	1
TumorSample-A	20	46265926	46627525	2	0
TumorSample-A	20	46628339	46921850	1	1
TumorSample-A	20	46922102	47122645	2	0
TumorSample-A	20	47123074	47234571	1	1
TumorSample-A	20	47236283	47465173	3	0
TumorSample-A	20	47469940	47732746	1	1
TumorSample-A	20	47733014	47949359	2	0
TumorSample-A	20	47951890	48026490	2	1
TumorSample-A	20	48028113	48469509	2	0
TumorSample-A	20	48469637	48474805	3	0
TumorSample-A	20	48475346	48502923	2	0
TumorSample-A	20	48502924	48503772	3	0
TumorSample-A	20	48503803	48551929	1	1
TumorSample-A	20	48552021	48554800	2	1
TumorSample-A	20	48555114	48622896	2	0
TumorSample-A	20	48625080	49583419	1	1
TumorSample-A	20	49586052	49835961	2	1
TumorSample-A	20	49836135	49846895	3	0
TumorSample-A	20	49848258	49951518	2	1
TumorSample-A	20	49952392	50347398	2	0
TumorSample-A	20	50351901	50462792	1	1
TumorSample-A	20	50463143	51487544	2	0
TumorSample-A	20	51488727	51784837	2	1
TumorSample-A	20	51785122	51944559	1	1
TumorSample-A	20	51948259	52330507	3	0
TumorSample-A	20	52330979	52594406	1	1
TumorSample-A	20	52595580	52721156	2	1
TumorSample-A	20	52722629	52762590	3	0
TumorSample-A	20	52769382	52933152	1	1
TumorSample-A	20	52933679	53486968	3	0
TumorSample-A	20	53487019	53553259	2	1
TumorSample-A	20	53553997	53791242	2	0
TumorSample-A	20	53793595	53866960	2	1
TumorSample-A	20	53867536	54203791	2	0
TumorSample-A	20	54205061	54249057	2	1
TumorSample-A	20	54253569	54334682	2	0
TumorSample-A	20	54335007	54655902	2	1
TumorSample-A	20	54659806	54888850	3	0
TumorSample-A	20	54888910	54927566	2	1
TumorSample-A	20	54928093	55489943	3	0
TumorSample-A	20	55490148	55509036	2	1
TumorSample-A	20	55509503	55769143	3	0
TumorSample-A	20	55769320	55955892	2	1
TumorSample-A	20	55956463	56180843	1	1
TumorSample-A	20	56180970	56381651	3	0
TumorSample-A	20	56382507	56568278	1	1
TumorSample-A	20	56572247	56769998	3	0
TumorSample-A	20	56770954	56776058	2	0
TumorSample-A	20	56776813	57051765	1	1
TumorSample-A	20	57053133	57191182	2	1
TumorSample-A	20	57193340	57457261	1	1
TumorSample-A	20	57457362	57482763	2	1
TumorSample-A	20	57482875	57915698	2	0
TumorSample-A	20	57915877	58066548	1	1
TumorSample-A	20	58067731	58208940	3	0
TumorSample-A	20	58210850	58250770	2	1
TumorSample-A	20	58251612	58571394	3	0
TumorSample-A	20	58573384	58726853	2	1
TumorSample-A	20	58726968	58772075	2	0
TumorSample-A	20	58772189	58783811	2	1
TumorSample-A	20	58785308	59249846	2	0
TumorSample-A	20	59249905	59277898	1	1
TumorSample-A	20	59278630	59386517	3	0
TumorSample-A	20	59387116	59409815	2	1
TumorSample-A	20	59409846	59630646	2	0
TumorSample-A	20	59630949	59788091	1	1
TumorSample-A	20	59788348	59807448	2	1
TumorSample-A	20	59807594	59817513	2	0
TumorSample-A	20	59823372	59927401	2	1
TumorSample-A	20	59941424	60499570	1	1
TumorSample-A	20	60499679	60883368	3	0
TumorSample-A	20	60883504	61058610	1	1
TumorSample-A	20	61058611	61062886	3	0
TumorSample-A	20	61063840	61116107	2	1
TumorSample-A	20	61116374	61629624	1	1
TumorSample-A	20	61630418	61635030	2	0
TumorSample-A	20	61635176	61656916	1	1
TumorSample-A	20	61657113	61723486	2	0
TumorSample-A	20	61723518	61740650	2	1
TumorSample-A	20	61740822	63113370	2	0
TumorSample-A	20	63115991	63337540	1	1
TumorSample-A	20	63338824	64275161	2	0
TumorSample-A	20	64276168	64283878	1	1
TumorSample-A	21	13224688	13263590	2	1
TumorSample-A	21	13264585	13286509	3	1
TumorSample-A	21	13286662	13375152	2	1
TumorSample-A	21	13376292	13568685	3	1
TumorSample-A	21	13571018	13858950	2	1
TumorSample-A	21	13859725	13894302	3	1
TumorSample-A	21	13895210	14699280	2	0
TumorSample-A	21	14700538	14703969	2	1
TumorSample-A	21	14704067	14837082	1	1
TumorSample-A	21	14837162	14838583	2	1
TumorSample-A	21	14838870	15295648	2	0
TumorSample-A	21	15301061	15675221	1	1
TumorSample-A	21	15683573	16270430	2	0
TumorSample-A	21	16270864	16285464	1	1
TumorSample-A	21	16285941	16292635	2	1
TumorSample-A	21	16292741	16388307	1	1
TumorSample-A	21	16389168	16394472	2	1
TumorSample-A	21	16394484	16673813	2	0
TumorSample-A	21	16673881	16684112	2	1
TumorSample-A	21	16684724	17070767	1	1
TumorSample-A	21	17074056	17146493	2	0
TumorSample-A	21	17234409	17311604	1	1
TumorSample-A	21	17312422	17355264	2	1
TumorSample-A	21	17356687	18012584	2	0
TumorSample-A	21	18016096	18169738	1	1
TumorSample-A	21	18171904	18356432	2	0
TumorSample-A	21	18356804	18817399	1	1
TumorSample-A	21	18817539	18821367	2	1
TumorSample-A	21	18821445	18868592	2	0
TumorSample-A	21	18869160	18941331	1	1
TumorSample-A	21	18941973	19527352	2	0
TumorSample-A	21	19532373	19566102	2	1
TumorSample-A	21	19569501	19598799	1	1
TumorSample-A	21	19598896	23662667	2	0
TumorSample-A	21	23669618	23720165	2	1
TumorSample-A	21	23720679	24002530	2	0
TumorSample-A	21	24003305	24009813	2	1
TumorSample-A	21	24009953	24118368	1	1
TumorSample-A	21	24118390	24439144	2	0
TumorSample-A	21	24439246	24626715	1	1
TumorSample-A	21	24627171	24647382	2	1
TumorSample-A	21	24647980	24698413	2	0
TumorSample-A	21	24698636	24699212	1	1
TumorSample-A	21	24699309	24701976	2	1
TumorSample-A	21	24705302	24798899	1	1
TumorSample-A	21	24799007	25079463	2	0
TumorSample-A	21	25080928	25103095	2	1
TumorSample-A	21	25103211	25512812	1	1
TumorSample-A	21	25515149	25544544	2	1
TumorSample-A	21	25544650	25557951	1	1
TumorSample-A	21	25565010	25625354	2	0
TumorSample-A	21	25625442	25632737	2	1
TumorSample-A	21	25632910	26176012	1	1
TumorSample-A	21	26178109	26181494	2	1
TumorSample-A	21	26181938	26187256	1	1
TumorSample-A	21	26187263	26312480	2	0
TumorSample-A	21	26313607	26402799	2	1
TumorSample-A	21	26404067	26675352	2	0
TumorSample-A	21	26676303	26687873	1	1
TumorSample-A	21	26687999	26692634	2	1
TumorSample-A	21	26692902	26755655	2	0
TumorSample-A	21	26758575	26972213	1	1
TumorSample-A	21	26973633	27290905	2	0
TumorSample-A	21	27292052	27303438	1	1
TumorSample-A	21	27303521	27308978	2	1
TumorSample-A	21	27311350	27413726	1	1
TumorSample-A	21	27413745	27428618	2	1
TumorSample-A	21	27430675	27689628	2	0
TumorSample-A	21	27689813	28012029	1	1
TumorSample-A	21	28012974	28024260	2	0
TumorSample-A	21	28025804	28034046	1	1
TumorSample-A	21	28034393	28055748	2	1
TumorSample-A	21	28055779	31083112	2	0
TumorSample-A	21	31083207	31447726	1	1
TumorSample-A	21	31450403	31493163	2	0
TumorSample-A	21	31493318	31519946	2	1
TumorSample-A	21	31522780	31587069	1	1
TumorSample-A	21	31589102	31690038	2	0
TumorSample-A	21	31691041	31733853	1	1
TumorSample-A	21	31742097	31755897	2	1
TumorSample-A	21	31758769	32113645	2	0
TumorSample-A	21	32114971	32118028	2	1
TumorSample-A	21	32120235	32209853	1	1
TumorSample-A	21	32209938	33306637	2	0
TumorSample-A	21	33307426	33795207	1	1
TumorSample-A	21	33795420	34592590	2	0
TumorSample-A	21	34594259	34684698	1	1
TumorSample-A	21	34684863	35302382	2	0
TumorSample-A	21	35302563	35311376	1	1
TumorSample-A	21	35311430	35313490	2	1
TumorSample-A	21	35314566	35600094	2	0
TumorSample-A	21	35600397	35694571	1	1
TumorSample-A	21	35694581	35702667	2	1
TumorSample-A	21	35704106	35929657	2	0
TumorSample-A	21	35934331	35940423	2	1
TumorSample-A	21	35940993	36061280	1	1
TumorSample-A	21	36062680	36079915	2	1
TumorSample-A	21	36079973	36094928	1	1
TumorSample-A	21	36095260	36250200	2	0
TumorSample-A	21	36251149	36274898	2	1
TumorSample-A	21	36277345	36291697	1	1
TumorSample-A	21	36294493	36330850	2	1
TumorSample-A	21	36332090	36686726	2	0
TumorSample-A	21	36687642	37037576	1	1
TumorSample-A	21	37039231	37338878	2	0
TumorSample-A	21	37338900	37781729	1	1
TumorSample-A	21	37782438	38347976	2	0
TumorSample-A	21	38348724	38443653	1	1
TumorSample-A	21	38443916	38735375	2	0
TumorSample-A	21	38735552	38801784	1	1
TumorSample-A	21	38802671	39002096	2	0
TumorSample-A	21	39003911	39007140	2	1
TumorSample-A	21	39007563	39066095	1	1
TumorSample-A	21	39066160	39113648	2	1
